Price,sqft,bedrooms,bathrooms,lot_size,area,area_n
418468,3132,4,3,18286,Suburbs,3
438144,3063,6,1.5,18784,Downtown,2
468563,2860,5,4,22472,Downtown,2
446065,3032,5,3.5,15775,Downtown,2
464119,3028,6,3.5,21395,Downtown,2
327339,3050,1,2.5,21213,Uptown,1
460674,3056,4,3.5,20516,Downtown,2
389699,2930,2,2,17916,Downtown,2
453289,2807,5,3.5,17723,Downtown,2
420893,3092,7,2,5027,Downtown,2
334213,3008,3,2.5,9642,Uptown,1
435767,3026,6,2.5,15064,Downtown,2
429978,2882,4,4,16417,Downtown,2
433794,3200,2,3.5,20413,Downtown,2
477796,3048,7,3,15185,Downtown,2
388661,3084,5,3.5,16048,Uptown,1
394150,3096,5,1.5,11515,Suburbs,3
377154,3033,2,2,14596,Suburbs,3
342315,3056,2,1,13652,Suburbs,3
402835,3093,3,3,18603,Suburbs,3
376655,3159,4,3.5,13092,Uptown,1
377511,2938,3,1,12973,Downtown,2
337771,3115,3,3.5,11205,Uptown,1
397559,3097,4,2.5,15246,Suburbs,3
326125,2952,3,3.5,11319,Uptown,1
372964,3084,6,3,13578,Uptown,1
388357,2911,2,3.5,10689,Suburbs,3
410227,2901,4,3,13499,Downtown,2
388332,3124,2,1.5,14679,Downtown,2
455535,3024,6,3.5,13185,Downtown,2
361033,2898,2,1,15945,Downtown,2
372210,3102,3,4,18358,Uptown,1
412765,2866,4,2,15286,Downtown,2
424237,2923,5,3,16369,Downtown,2
323863,3015,5,1.5,7502,Uptown,1
418888,3087,3,3,11376,Downtown,2
428855,3083,2,3,13288,Downtown,2
407807,3080,1,4,17984,Suburbs,3
464814,3082,7,2.5,9597,Downtown,2
374293,3021,2,1.5,15503,Downtown,2
355688,2940,1,1.5,15306,Downtown,2
460672,2999,7,3,13814,Downtown,2
421976,2900,4,3,13956,Downtown,2
419846,2952,6,1.5,14768,Downtown,2
358585,2928,1,2,11399,Downtown,2
361820,3062,4,1.5,9256,Suburbs,3
385529,3009,5,1.5,7919,Downtown,2
306716,2956,2,2,12420,Uptown,1
399535,2976,1,2.5,21809,Downtown,2
380833,3036,3,1.5,15669,Downtown,2
349768,2984,2,4,18943,Uptown,1
410651,2845,5,2,20876,Downtown,2
372303,2982,2,1.5,18217,Suburbs,3
331966,2999,4,2.5,15102,Uptown,1
308098,2933,2,2,15320,Uptown,1
374143,2885,3,1,16353,Downtown,2
383509,3188,2,3.5,20213,Uptown,1
409453,2797,6,2,13503,Downtown,2
430227,2982,6,3.5,16167,Suburbs,3
432605,2998,5,2,18993,Downtown,2
297073,3033,1,2.5,18313,Uptown,1
422366,2855,3,3,16100,Downtown,2
424705,3014,4,3,13089,Downtown,2
382546,3119,1,2.5,14030,Suburbs,3
424682,2992,3,3,16081,Downtown,2
367734,3068,4,1,10930,Suburbs,3
435849,3005,4,3,19462,Downtown,2
404670,3009,5,3,15851,Suburbs,3
379584,3051,7,3.5,12653,Uptown,1
427676,2954,4,3,12973,Downtown,2
337932,2956,6,1.5,13078,Uptown,1
350444,2966,4,3.5,5906,Uptown,1
420090,3044,1,3.5,18048,Downtown,2
339466,2873,4,3,14469,Uptown,1
337780,2700,6,3,11952,Uptown,1
372283,2927,6,3.5,15882,Uptown,1
368749,3105,1,2.5,15987,Suburbs,3
397965,3092,1,3,10402,Downtown,2
363024,2966,4,3.5,19952,Uptown,1
408938,3222,1,3,13337,Downtown,2
327198,2949,5,1,18559,Uptown,1
378456,3039,4,3.5,17976,Uptown,1
461176,3127,4,3.5,14963,Downtown,2
378903,3039,3,1,9433,Downtown,2
348533,3060,4,2,19026,Uptown,1
456471,2923,7,3.5,13677,Downtown,2
412632,3050,2,2.5,18514,Downtown,2
396157,3017,4,1.5,18631,Downtown,2
435312,2930,7,3.5,11925,Suburbs,3
404824,2976,5,1.5,14730,Downtown,2
428733,3017,4,2.5,10661,Downtown,2
314710,2878,1,3.5,15272,Uptown,1
423225,2933,2,3.5,14388,Downtown,2
441332,3031,6,4,15196,Suburbs,3
328711,2893,6,1.5,13022,Uptown,1
411203,2731,4,2.5,16581,Downtown,2
403481,3054,5,4,19914,Uptown,1
391354,2935,6,3.5,15749,Uptown,1
432633,3134,5,2,12684,Downtown,2
387932,3059,3,2.5,19174,Suburbs,3
330647,2802,2,1,8332,Suburbs,3
349596,3096,1,4,16149,Uptown,1
475399,3088,5,4,12660,Downtown,2
399221,2996,2,2.5,8053,Downtown,2
476696,3068,5,3.5,18371,Downtown,2
468031,3029,6,3.5,12546,Downtown,2
408870,2958,3,3.5,16681,Suburbs,3
434581,2893,4,2.5,18165,Downtown,2
421276,2863,5,2.5,14658,Downtown,2
442842,3007,5,3.5,16688,Suburbs,3
365317,2926,1,1.5,15173,Downtown,2
420790,3065,6,1.5,16154,Downtown,2
466330,2954,7,3,19035,Downtown,2
392238,2995,4,2.5,15707,Suburbs,3
415974,2949,4,3,15352,Downtown,2
348396,2844,2,1,17061,Downtown,2
375239,3043,4,1.5,17978,Suburbs,3
393315,3007,6,3,20820,Uptown,1
384541,2999,1,3.5,12803,Suburbs,3
344986,2964,1,1,16552,Downtown,2
447579,3038,6,2,19198,Downtown,2
397975,2930,4,3.5,7361,Suburbs,3
361532,2893,7,2,11511,Uptown,1
358010,3060,7,2,16182,Uptown,1
432190,3079,3,4,15362,Downtown,2
371171,2919,4,2.5,17359,Suburbs,3
413816,2876,4,3.5,11498,Downtown,2
306643,3020,1,1.5,12647,Uptown,1
427065,2955,6,3.5,15051,Downtown,2
392833,3104,2,1.5,14384,Downtown,2
357437,2890,4,2.5,15275,Uptown,1
404588,3019,6,3,9978,Suburbs,3
394506,3091,5,1.5,17336,Suburbs,3
391431,3004,6,2.5,6380,Suburbs,3
376226,3036,7,2.5,14729,Uptown,1
299585,3072,3,1,16065,Uptown,1
454731,2977,6,2.5,19169,Downtown,2
363034,2949,2,1.5,15931,Downtown,2
304153,2993,2,1.5,11194,Uptown,1
352641,2986,5,2.5,13550,Uptown,1
432868,3015,4,2,22414,Suburbs,3
463550,3057,4,4,18711,Downtown,2
388943,2981,3,1,15023,Downtown,2
379589,3172,2,2,13961,Suburbs,3
400171,2929,3,3.5,10902,Downtown,2
452662,3126,5,3,21586,Suburbs,3
447143,3175,2,4,16854,Downtown,2
445062,2955,6,3.5,4297,Downtown,2
425198,2994,2,3.5,23161,Downtown,2
406994,3075,1,2,14379,Downtown,2
315016,3000,2,3,6414,Uptown,1
392733,3077,6,1.5,5709,Suburbs,3
412511,2958,4,3,18636,Suburbs,3
420705,2990,6,2,16851,Suburbs,3
428047,3195,3,3.5,14948,Suburbs,3
425461,3228,4,3,8334,Downtown,2
394680,2943,5,1.5,8739,Downtown,2
350231,2995,3,3.5,9368,Uptown,1
392608,2984,4,3,12610,Suburbs,3
406640,2963,4,2,21385,Suburbs,3
380407,2985,5,1.5,13890,Suburbs,3
411748,2932,3,3,15594,Downtown,2
382693,2892,2,1.5,15187,Downtown,2
404037,2926,1,3.5,15238,Downtown,2
440146,2892,7,3,10385,Downtown,2
448094,2870,5,3.5,15785,Downtown,2
369685,2805,6,3.5,9630,Uptown,1
459614,3067,3,3,17999,Downtown,2
370258,3215,6,2.5,11506,Uptown,1
410455,3171,5,2,14660,Suburbs,3
367626,3065,2,2,17096,Suburbs,3
448813,2950,3,3.5,18560,Downtown,2
440731,2964,7,2,18182,Downtown,2
415093,2899,6,2,19122,Suburbs,3
428038,3162,5,3.5,9566,Suburbs,3
460643,2949,5,4,18504,Downtown,2
394301,2904,7,1,9627,Downtown,2
317077,2926,6,2,9330,Uptown,1
420490,3118,2,2.5,17206,Downtown,2
441547,2899,7,3,11123,Downtown,2
391963,3076,4,1.5,21783,Suburbs,3
440829,3071,5,4,13927,Suburbs,3
379369,3126,5,1.5,12089,Suburbs,3
331654,3083,2,2,24744,Uptown,1
354373,2942,2,3.5,16214,Uptown,1
279152,2900,1,1.5,20451,Uptown,1
426117,3047,5,2,21207,Downtown,2
346842,2803,3,4,11915,Uptown,1
378844,2940,2,2,14498,Downtown,2
424286,3003,4,2,20720,Downtown,2
344825,2912,2,4,11152,Uptown,1
442305,2855,5,3.5,21514,Suburbs,3
438736,3225,5,2,15220,Downtown,2
425865,3100,4,3.5,14646,Suburbs,3
399169,2883,3,3.5,12149,Downtown,2
346623,2826,5,2,19627,Uptown,1
401382,3057,4,2,9824,Suburbs,3
445820,3025,3,3.5,18308,Downtown,2
322150,2842,5,1,13327,Uptown,1
297606,3066,2,2,12211,Uptown,1
449567,3270,4,4,17282,Suburbs,3
342931,3050,4,2,15799,Uptown,1
402595,3002,2,2.5,14166,Downtown,2
430434,2965,2,4,18167,Downtown,2
349925,2920,4,2.5,16376,Uptown,1
340259,3233,2,1,10725,Suburbs,3
324865,3186,2,1,17162,Uptown,1
416137,3121,2,1,17753,Downtown,2
397377,3031,5,2.5,10258,Downtown,2
399278,2942,4,1.5,14141,Downtown,2
391975,2867,1,2.5,23030,Downtown,2
426165,3222,6,1.5,21036,Downtown,2
363813,2707,1,3.5,12171,Suburbs,3
455885,3155,5,2.5,18660,Downtown,2
369708,3038,3,1,6328,Downtown,2
379434,3122,2,3,6268,Suburbs,3
445666,2985,5,2,26484,Downtown,2
390812,2903,1,4,15946,Suburbs,3
399717,2970,4,2,20730,Suburbs,3
435844,3134,4,2,13575,Downtown,2
425574,3121,4,2.5,16450,Downtown,2
446127,3098,4,4,15388,Downtown,2
435136,2960,6,2,14399,Downtown,2
359066,2906,2,2,14383,Suburbs,3
305789,2822,1,2,19081,Uptown,1
309052,2862,3,2,15594,Uptown,1
350044,3058,3,1.5,17801,Uptown,1
370450,2873,5,1,18906,Suburbs,3
473492,3192,7,2.5,12581,Downtown,2
310664,2890,2,1.5,14658,Uptown,1
328488,2966,4,1.5,16170,Uptown,1
379549,3017,3,2.5,16724,Suburbs,3
396814,3013,4,1.5,10609,Downtown,2
338175,3038,1,3,18080,Uptown,1
365682,2947,1,2.5,9579,Downtown,2
406712,2841,2,3,17810,Downtown,2
398984,3045,5,2.5,20480,Suburbs,3
331243,2886,5,2,17884,Uptown,1
484659,3226,7,3,17815,Downtown,2
442906,3175,7,2.5,14959,Suburbs,3
373687,2972,2,1,16393,Downtown,2
426259,3019,7,1.5,13329,Downtown,2
379188,3124,6,1,11631,Suburbs,3
350307,2914,2,3.5,17692,Uptown,1
325425,2940,2,2.5,13264,Uptown,1
423930,3049,6,1,20547,Downtown,2
417976,2883,5,2.5,15919,Downtown,2
416945,2917,4,3.5,8117,Downtown,2
359995,2914,1,1.5,23096,Suburbs,3
356262,3062,4,4,7923,Uptown,1
432368,2950,7,2,15005,Downtown,2
351170,2977,2,1.5,10383,Suburbs,3
437251,3001,3,4,13629,Downtown,2
410542,3050,4,2.5,13705,Downtown,2
427356,2896,2,4,16658,Downtown,2
343762,2972,3,3,20007,Uptown,1
446889,2940,7,2,21584,Suburbs,3
422684,2956,6,2.5,12335,Downtown,2
366835,2925,1,1.5,15636,Downtown,2
461890,2942,7,3.5,13361,Downtown,2
408942,3071,5,2,15778,Suburbs,3
447548,2872,6,3.5,12805,Downtown,2
421042,3011,5,2,15219,Downtown,2
452280,2949,7,3.5,18049,Suburbs,3
433102,3014,1,3.5,18700,Downtown,2
415904,2959,4,3.5,14308,Suburbs,3
290303,3096,3,1,15362,Uptown,1
414486,3031,7,4,17774,Uptown,1
461151,3056,6,3,14834,Downtown,2
396449,2957,4,3,10039,Suburbs,3
345455,2974,4,3.5,7747,Uptown,1
344719,2944,4,3.5,10954,Uptown,1
402691,3031,5,2.5,12492,Downtown,2
411687,3167,3,2.5,13295,Downtown,2
355593,2993,2,2,11558,Suburbs,3
430414,2849,4,3,15771,Downtown,2
348110,3046,4,1,8509,Suburbs,3
418015,3008,5,3.5,14781,Suburbs,3
351129,2969,3,1.5,16960,Suburbs,3
414321,2762,7,2.5,15709,Suburbs,3
375455,2951,7,2.5,13916,Uptown,1
418762,3049,3,3,12094,Downtown,2
425569,2978,6,2.5,14002,Downtown,2
443457,2834,6,1.5,16613,Downtown,2
458984,3197,5,3,15877,Downtown,2
390288,2832,3,3,11586,Downtown,2
359337,2867,4,4,19654,Uptown,1
466559,3168,7,2,22860,Downtown,2
422210,2851,6,1.5,14569,Downtown,2
355321,3048,4,3,16189,Uptown,1
403962,3088,3,2,19602,Downtown,2
371634,2935,3,2.5,13657,Suburbs,3
335608,2962,4,1.5,17222,Uptown,1
454826,3153,6,2.5,12670,Downtown,2
427653,3032,3,4,10514,Downtown,2
439306,2975,4,4,12672,Downtown,2
410119,3075,3,1.5,17490,Downtown,2
385611,3013,6,3.5,9574,Uptown,1
308206,2970,4,1,15591,Uptown,1
377749,3072,2,1,15014,Downtown,2
387233,2981,4,1.5,14647,Downtown,2
419703,3083,5,1.5,11472,Downtown,2
394446,2849,6,2,13386,Suburbs,3
424503,3018,4,1.5,19947,Downtown,2
351602,3062,5,2,18635,Uptown,1
419375,3080,3,2.5,16929,Downtown,2
404110,2856,4,2.5,14955,Suburbs,3
431332,2870,3,3,21413,Downtown,2
399418,3060,3,3,11314,Suburbs,3
417306,2995,2,2.5,18448,Downtown,2
357212,3054,6,1.5,22791,Uptown,1
395178,2963,6,1,17476,Downtown,2
446792,3136,4,3.5,12519,Downtown,2
465342,2979,3,4,21605,Downtown,2
414945,2925,2,3,24912,Downtown,2
410529,3008,2,3,16809,Downtown,2
398245,3162,2,1,22574,Downtown,2
389315,2879,3,2.5,16189,Downtown,2
405634,3035,6,2,16175,Suburbs,3
413716,2974,2,3.5,13259,Downtown,2
439671,2932,6,2.5,14098,Downtown,2
417102,3139,5,2.5,13636,Downtown,2
360795,3034,7,2,16787,Uptown,1
399109,2916,7,1,13995,Downtown,2
403311,2992,6,2.5,13845,Suburbs,3
353929,2980,3,1.5,9638,Suburbs,3
349222,2951,6,1.5,14787,Uptown,1
436073,3124,7,2.5,15486,Suburbs,3
400355,2831,5,2,15841,Suburbs,3
331411,3097,4,2,10074,Uptown,1
353766,2890,3,2,6326,Suburbs,3
420023,2785,4,2,27103,Downtown,2
412171,3163,5,1.5,15008,Downtown,2
419638,2962,5,3.5,17779,Suburbs,3
467987,3182,2,4,22012,Downtown,2
341611,2956,4,2,17515,Uptown,1
390771,2918,3,1.5,12966,Downtown,2
389824,2774,6,1,12722,Downtown,2
399351,3012,6,2,14503,Suburbs,3
435057,2934,2,3,21395,Downtown,2
363181,2978,4,3.5,13171,Uptown,1
395504,3151,6,3.5,15530,Uptown,1
405874,2972,2,4,7299,Downtown,2
351512,3232,2,3.5,13326,Uptown,1
337976,3082,5,1.5,14108,Uptown,1
430779,3145,6,1,14004,Downtown,2
350460,2919,3,3,16760,Uptown,1
361986,2963,4,3,14737,Uptown,1
321842,2873,4,1.5,13112,Uptown,1
404574,2884,4,1.5,16879,Downtown,2
442703,3007,7,2.5,7835,Downtown,2
342401,3026,3,2.5,6632,Uptown,1
399359,2974,3,3,9686,Downtown,2
447955,2919,6,3,15085,Downtown,2
411579,3044,2,3,17896,Downtown,2
400064,3036,4,1.5,17556,Downtown,2
368846,2915,1,1.5,11767,Downtown,2
352283,2875,3,1,12674,Downtown,2
370041,3038,4,2,22751,Uptown,1
406737,3024,2,2,19991,Downtown,2
329121,3021,5,1,20237,Uptown,1
331984,3071,3,2,18307,Uptown,1
443053,3005,6,3.5,12912,Suburbs,3
445731,2733,6,4,17921,Downtown,2
423605,2715,3,3,19888,Downtown,2
340556,3085,5,1.5,15091,Uptown,1
347283,3061,3,2.5,12427,Uptown,1
384470,2995,2,2.5,8800,Downtown,2
348216,2873,1,1.5,11916,Downtown,2
411066,2903,5,2,18072,Downtown,2
436958,3058,7,2,10794,Downtown,2
406736,2989,6,1.5,21276,Suburbs,3
395273,3155,4,1.5,14863,Suburbs,3
434169,3159,5,3,8903,Downtown,2
431563,3220,5,1.5,17902,Downtown,2
344362,2812,3,2,14458,Suburbs,3
322046,3100,2,1.5,14318,Uptown,1
417068,3134,3,2.5,17020,Downtown,2
426634,3037,2,4,17261,Suburbs,3
296788,2888,1,3,7297,Uptown,1
492915,3023,7,3.5,11800,Downtown,2
431129,3000,2,3.5,18120,Downtown,2
486103,3027,7,4,16653,Downtown,2
466108,3159,6,2.5,18323,Downtown,2
419722,3094,4,2.5,16320,Downtown,2
463588,2984,7,3,14127,Downtown,2
354308,3220,4,1.5,14880,Uptown,1
477511,2912,6,4,21613,Downtown,2
366227,2925,5,3,20859,Uptown,1
364193,2904,3,1.5,10709,Downtown,2
347100,2971,4,3.5,10792,Uptown,1
413866,2939,2,2.5,20512,Downtown,2
364515,3009,3,4,18423,Uptown,1
337470,3118,4,2,12817,Uptown,1
404388,2977,6,3.5,16879,Uptown,1
428569,3240,5,2.5,6938,Downtown,2
464315,2991,6,3.5,16304,Downtown,2
388352,3105,1,3,16219,Downtown,2
417673,3006,5,3,16749,Suburbs,3
423869,3134,2,2.5,21363,Downtown,2
449383,2917,6,3.5,14014,Downtown,2
401239,2971,6,2,7592,Suburbs,3
445402,3009,6,2.5,14800,Downtown,2
352035,2818,3,2,10249,Suburbs,3
421841,2992,3,1.5,17914,Downtown,2
339185,2938,4,2.5,12387,Uptown,1
388287,3068,3,2.5,13968,Suburbs,3
430293,3039,2,3.5,16431,Downtown,2
385517,3142,2,2,13340,Suburbs,3
396049,3089,2,2.5,19752,Suburbs,3
459028,3019,5,3.5,13595,Downtown,2
409872,3105,6,3.5,14998,Uptown,1
390175,2874,5,2,14038,Suburbs,3
416798,2989,2,3,20779,Suburbs,3
420642,2932,4,3.5,11720,Suburbs,3
379390,3129,1,2,11303,Downtown,2
388331,3037,2,2,16259,Downtown,2
330149,3048,4,1.5,16301,Uptown,1
448109,2892,5,3.5,16749,Downtown,2
409501,2998,4,2.5,10381,Downtown,2
387959,3183,3,2.5,15138,Suburbs,3
407631,2847,5,2,12843,Downtown,2
417223,3241,5,2.5,16066,Suburbs,3
344507,3044,5,1,18583,Uptown,1
397826,2866,2,3,15723,Downtown,2
381538,2819,7,1.5,4841,Suburbs,3
369863,2923,2,2,11217,Downtown,2
346707,2834,3,2,14201,Suburbs,3
451342,3121,5,3.5,16559,Downtown,2
370483,2982,3,1.5,15492,Suburbs,3
403951,2865,2,3,14967,Downtown,2
412130,3183,6,2.5,12202,Suburbs,3
423553,3027,5,2,9902,Downtown,2
415259,3015,5,3,11629,Suburbs,3
410356,2982,4,3,9397,Downtown,2
418591,3076,7,1.5,15595,Downtown,2
359858,3010,5,2.5,17252,Uptown,1
467164,3070,6,4,14397,Suburbs,3
407805,3090,5,2.5,15924,Suburbs,3
373919,2779,5,2.5,14519,Suburbs,3
382379,2893,4,2,17776,Suburbs,3
435287,2948,7,2,14190,Downtown,2
431234,2900,5,3,18159,Suburbs,3
328622,2932,2,3.5,17700,Uptown,1
446746,2864,5,3.5,17910,Downtown,2
401636,3022,3,2,8838,Downtown,2
386691,2902,6,3,16490,Uptown,1
356550,3041,3,1.5,17946,Suburbs,3
454941,2984,3,3.5,23254,Downtown,2
419578,2923,2,4,11605,Downtown,2
404004,2844,4,3.5,21799,Suburbs,3
442591,3086,5,2.5,13203,Downtown,2
316837,2967,1,1,12600,Suburbs,3
446163,3223,6,3.5,16466,Suburbs,3
401915,3264,3,2.5,14383,Suburbs,3
365398,2740,6,3.5,16118,Uptown,1
427414,3065,5,3,15433,Suburbs,3
373163,2951,5,4,11815,Uptown,1
346438,3074,4,3.5,10412,Uptown,1
424497,2993,7,1.5,8870,Downtown,2
374380,3188,4,3.5,17217,Uptown,1
382159,2914,2,2,17666,Downtown,2
368951,3076,1,2,16259,Suburbs,3
383537,3065,4,3,8478,Suburbs,3
400056,2989,2,2,20080,Downtown,2
372895,3022,2,1,14426,Downtown,2
397461,2982,4,3,10195,Suburbs,3
431277,3052,6,2.5,20576,Downtown,2
310200,2913,3,1.5,13024,Uptown,1
383875,2880,6,1.5,10037,Downtown,2
389065,2933,7,3,21611,Uptown,1
325833,2911,3,2.5,11776,Uptown,1
392215,3136,2,2.5,16309,Suburbs,3
372902,2998,1,1.5,11449,Downtown,2
418321,3023,3,4,15742,Suburbs,3
390762,3049,1,1.5,22333,Downtown,2
408998,3006,4,1.5,19083,Downtown,2
380875,3083,6,3,18665,Uptown,1
358491,3007,1,1,13437,Downtown,2
354500,2895,5,2.5,16170,Uptown,1
452944,2994,6,3.5,12786,Downtown,2
366018,2940,4,3,12770,Uptown,1
376745,3119,2,1.5,11411,Downtown,2
428639,3130,5,1.5,17603,Downtown,2
438398,2954,4,2.5,16328,Downtown,2
442366,2974,4,3.5,12832,Downtown,2
426708,3021,7,2.5,14229,Downtown,2
399509,2877,3,3,9629,Downtown,2
339125,2943,5,2,15658,Uptown,1
340834,2947,4,3.5,12435,Uptown,1
433848,2944,3,3.5,14227,Downtown,2
394954,3114,4,1.5,13459,Downtown,2
448328,2946,5,3,20640,Downtown,2
390172,3060,1,2,16724,Downtown,2
358638,2956,6,2,14030,Uptown,1
326361,2828,2,3.5,14815,Uptown,1
473867,3063,7,3,16243,Downtown,2
429628,3082,4,3,16620,Downtown,2
354839,3240,4,2,17011,Uptown,1
421287,2926,5,1.5,22808,Downtown,2
386924,2890,3,3.5,9527,Suburbs,3
370891,2920,4,1.5,10298,Downtown,2
345401,2918,7,1.5,19640,Uptown,1
327957,3042,1,3,15857,Uptown,1
442844,3115,4,3.5,11665,Downtown,2
369706,3062,5,2.5,19062,Uptown,1
414197,3086,2,3,17278,Downtown,2
498295,3048,7,4,17792,Downtown,2
430004,3063,3,3,15791,Downtown,2
398551,2976,4,1.5,14341,Downtown,2
487631,3085,7,4,12092,Downtown,2
379442,3149,2,2,8964,Downtown,2
400234,3074,3,2.5,12623,Downtown,2
394991,2953,2,2,20307,Downtown,2
358073,2921,2,1.5,18104,Suburbs,3
505336,3044,7,3.5,24761,Downtown,2
429515,3245,1,3,15594,Downtown,2
443665,3056,7,3,9534,Downtown,2
386155,2879,4,3.5,13533,Suburbs,3
453478,3106,5,3,18571,Downtown,2
406564,2999,2,2.5,11707,Downtown,2
382541,3079,2,2.5,10638,Suburbs,3
378868,2884,4,1.5,10850,Downtown,2
359830,2982,2,1.5,12852,Suburbs,3
308705,2993,4,1,15797,Uptown,1
389105,2971,6,1.5,17488,Suburbs,3
387815,2970,4,4,15948,Uptown,1
458861,3122,5,4,11110,Downtown,2
354384,3095,2,1.5,15904,Suburbs,3
338167,2918,6,1.5,10846,Uptown,1
433304,3107,2,3,21342,Downtown,2
387497,2911,2,2,18232,Downtown,2
385491,2837,4,2,13169,Downtown,2
287064,2821,2,1.5,8589,Uptown,1
267936,2970,3,1,10376,Uptown,1
432298,2998,6,2.5,12062,Downtown,2
391653,3047,2,3.5,10042,Suburbs,3
425371,2964,5,2,16332,Downtown,2
321039,2930,2,2.5,17000,Uptown,1
406901,3139,4,2.5,12614,Suburbs,3
352809,2938,1,2,16124,Suburbs,3
319313,2889,2,3,20085,Uptown,1
468488,3052,7,3.5,11401,Downtown,2
430690,3121,6,1,21339,Downtown,2
354640,3029,2,1,13809,Suburbs,3
484707,3155,6,3.5,19621,Downtown,2
386439,2961,3,1,14194,Downtown,2
357396,2990,2,1,12917,Downtown,2
371328,3157,2,1,11066,Downtown,2
342809,2872,3,4,6489,Uptown,1
346967,2878,2,1.5,11033,Downtown,2
371289,2849,3,2,11591,Downtown,2
317619,2878,2,2,19194,Uptown,1
442618,3025,2,3.5,22317,Downtown,2
378570,2834,2,1,16995,Downtown,2
406799,2945,6,2.5,3245,Downtown,2
437906,2986,2,3.5,24151,Downtown,2
375838,2880,1,4,12769,Downtown,2
427093,2931,5,2.5,13983,Downtown,2
327693,2916,2,2.5,15118,Uptown,1
469893,2926,7,3.5,16747,Downtown,2
431887,2947,6,2,21658,Downtown,2
326771,3007,2,2,17080,Uptown,1
438954,3035,6,4,14734,Suburbs,3
448822,3077,3,3.5,18227,Downtown,2
407433,2945,3,3,15469,Downtown,2
363413,2980,2,1.5,18595,Suburbs,3
393274,2836,4,3,16234,Suburbs,3
415692,2963,3,3.5,8753,Downtown,2
339533,2811,3,1,8924,Suburbs,3
390883,2931,5,2.5,10081,Suburbs,3
416384,3015,2,3,15154,Downtown,2
383655,2978,2,3.5,9767,Suburbs,3
355875,3092,2,1,9874,Downtown,2
368398,2837,2,2,18031,Suburbs,3
421564,2958,3,3,14353,Downtown,2
336594,2923,2,3.5,12904,Uptown,1
315546,3176,2,1,17550,Uptown,1
476336,3045,6,3.5,13571,Downtown,2
387866,2916,4,1.5,11421,Downtown,2
444637,2796,4,4,24583,Suburbs,3
359253,2840,1,2,18073,Downtown,2
349764,3024,2,3.5,14107,Uptown,1
453180,3096,6,2.5,16603,Downtown,2
414945,3053,4,3,19605,Suburbs,3
439032,3034,5,3.5,9271,Downtown,2
358633,3023,4,3,14900,Uptown,1
429084,2978,5,3.5,9263,Downtown,2
450696,3170,4,3,14466,Downtown,2
437482,2991,7,2.5,15519,Downtown,2
397605,2985,1,3,21292,Suburbs,3
394873,3030,3,2,14703,Downtown,2
358036,2895,4,2.5,11005,Suburbs,3
375156,3050,1,1.5,14641,Downtown,2
369118,3014,1,1.5,12386,Downtown,2
432369,2928,1,3.5,17940,Downtown,2
415337,3056,6,1,13751,Downtown,2
434080,2868,3,3.5,17983,Downtown,2
436228,2927,3,4,13365,Downtown,2
349177,3076,2,1.5,8159,Suburbs,3
393241,3056,4,1.5,18543,Downtown,2
372378,2905,5,3.5,15008,Uptown,1
422576,3000,4,4,12596,Suburbs,3
364212,2801,4,2,13770,Downtown,2
460370,2992,7,3,16080,Downtown,2
395587,3136,7,3.5,11745,Uptown,1
412232,3159,7,2,13591,Suburbs,3
372499,2718,4,3,18374,Suburbs,3
420008,2946,4,3,16523,Downtown,2
389705,2882,4,3,14406,Suburbs,3
392498,2889,2,2,20189,Downtown,2
452463,3218,7,3.5,9570,Suburbs,3
430970,2807,5,4,8673,Downtown,2
444965,2840,5,3.5,16138,Downtown,2
379151,2925,5,2,7835,Suburbs,3
423076,2866,7,1.5,17203,Downtown,2
385545,3118,1,3,17862,Suburbs,3
440030,3204,4,3.5,11975,Downtown,2
417897,3057,1,4,14797,Downtown,2
384886,3008,1,3,20035,Downtown,2
372217,3063,1,3.5,5760,Suburbs,3
429756,3101,5,2.5,19262,Suburbs,3
382576,3110,6,2.5,14720,Uptown,1
418794,3079,3,4,18275,Suburbs,3
410825,3024,6,1.5,9568,Downtown,2
337095,2835,1,3,7760,Suburbs,3
406268,2944,6,2,6378,Downtown,2
437854,2836,3,3.5,24627,Downtown,2
385360,2940,1,3.5,12273,Downtown,2
436485,2907,6,2,20008,Downtown,2
347405,2804,2,3.5,19169,Uptown,1
408433,2886,2,3.5,16303,Downtown,2
383308,3042,5,3.5,15691,Uptown,1
427124,2955,5,3.5,20723,Suburbs,3
382549,3145,5,3.5,15020,Uptown,1
390436,3085,1,3,14362,Downtown,2
447347,3087,4,3.5,15429,Downtown,2
369025,3035,2,4,16438,Uptown,1
463634,3001,5,3.5,13606,Downtown,2
381473,2968,1,2.5,13066,Suburbs,3
476033,3105,5,4,16621,Downtown,2
381482,3144,4,3,17630,Uptown,1
433572,2899,3,3.5,14984,Suburbs,3
387949,2888,6,1,11638,Downtown,2
394299,2950,4,1,17380,Downtown,2
393819,2918,7,1,16579,Suburbs,3
357433,2974,7,2,15154,Uptown,1
336030,3096,2,1,18665,Uptown,1
440363,2893,5,3.5,18015,Downtown,2
440567,3100,4,3,17971,Downtown,2
419259,2971,6,2.5,17371,Suburbs,3
358871,2816,2,2.5,16090,Suburbs,3
428376,3094,7,3.5,16181,Suburbs,3
460141,3024,7,3,15422,Downtown,2
450717,3039,5,4,11911,Downtown,2
292896,2881,2,2,11121,Uptown,1
